Year,Company,Market_Cap
2023,AMBO,5077120.09180069
2020,AMBO,143237190.0
2021,AMBP,5952793382.159302
2022,AMBP,2892722968.637207
2023,AMBP,1870707218.4779053
2023,AMC,2887226431.2124023
2020,AMC,17019820325.416016
2021,AMC,137531718250.33594
2022,AMC,25186442954.83203
2022,AMCR,15508497881.73584
2023,AMCR,13239314472.578611
2021,AMCR,16415907147.088137
2020,AMCR,15043864044.964111
2021,AMCX,1519472287.9764557
2020,AMCX,805884497.1412659
2022,AMCX,662058085.1177216
2023,AMCX,384189377.29120255
2021,AMD,166541594469.6045
2020,AMD,132699171742.55373
2022,AMD,102546893787.8418
2023,AMD,166412113106.0791
2020,AME,22424476757.20215
2021,AME,28150966950.439453
2022,AME,25917345489.501957
2023,AME,33992251813.47656
2022,AMED,3168962703.9749146
2021,AMED,4881623659.832764
2020,AMED,7740859818.200684
2023,AMED,3057972089.958191
2020,AMG,2036377040.2679443
2023,AMG,3884928519.104004
2021,AMG,4500930450.98877
2022,AMG,3332917778.0456543
2022,AMGN,113748723812.5625
2023,AMGN,140195665478.23047
2020,AMGN,120615607705.57812
2021,AMGN,103873031876.26758
2021,AMH,13913670698.669434
2020,AMH,10292906130.615234
2022,AMH,12003998342.437744
2023,AMH,12325957657.562256
2020,AMKR,2742629779.882324
2021,AMKR,6147405538.379883
2022,AMKR,4200932125.620117
2023,AMKR,5568391313.189941
2023,AMLI,311110788.58852386
2020,AMLI,167521195.8503723
2021,AMLI,426417608.2992554
2022,AMLI,319813206.2244415
2022,AMLX,1916522236.4285889
2023,AMLX,1246590465.4000244
2020,AMN,2221591039.2082214
2021,AMN,4360718025.0
2022,AMN,4026681289.208221
2023,AMN,3237001853.5972595
2023,AMP,31895911902.963867
2022,AMP,23982689835.88769
2021,AMP,24729735133.81494
2020,AMP,14150615440.398926
2023,AMPG,22405031.78844452
2021,AMPG,39707927.15377808
2022,AMPG,20408544.37022209
2021,AMPH,930775235.206604
2020,AMPH,918045000.0
2022,AMPH,1375843458.677673
2023,AMPH,2251780858.1817627
2021,AMPL,4912743781.15509
2022,AMPL,1398604111.021408
2023,AMPL,1046014793.6898192
2021,AMPS,1588700748.8250732
2022,AMPS,1761489936.618805
2023,AMPS,839947500.0
2022,AMPX,1024334421.4582444
2023,AMPX,526381714.5824432
2023,AMPY,292108106.2098503
2022,AMPY,261108888.82226944
2020,AMPY,33781210.94753742
2021,AMPY,211430638.82226944
2021,AMR,648066651.9165039
2022,AMR,1781109392.3339844
2023,AMR,3380645822.998047
2020,AMRC,1149043552.494049
2021,AMRC,2010138085.4988096
2022,AMRC,2287078315.486908
2023,AMRC,1326560447.2446442
2023,AMRK,679540902.2323608
2020,AMRK,352762400.08392334
2021,AMRK,695295693.3029175
2022,AMRK,657762217.8588867
2023,AMRN,378277334.2221565
2022,AMRN,448176412.44431305
2020,AMRN,1731029959.3649292
2021,AMRN,2096972101.587677
2020,AMRX,1201026906.464386
2021,AMRX,1652959709.9525146
2022,AMRX,625276870.2559357
2023,AMRX,1306271428.8152924
2020,AMS,11511599.63607788
2021,AMS,17553599.939346313
2022,AMS,16472399.45411682
2023,AMS,15709200.18196106
2021,AMSC,558352761.0782623
2020,AMSC,554523166.469574
2022,AMSC,167735608.3826065
2023,AMSC,289133297.3043442
2023,AMSF,954749775.1808168
2022,AMSF,891061650.271225
2020,AMSF,1016689744.6723938
2021,AMSF,1070875725.0904084
2020,AMST,147440829.86953735
2021,AMST,60651794.88258362
2022,AMST,8075736.368150711
2023,AMST,7120721.866846085
2022,AMT,93937167269.4961
2023,AMT,74158515942.89844
2021,AMT,114255041141.64844
2020,AMT,101981987346.82422
2023,AMTB,720737670.0708389
2021,AMTB,1022422548.541069
2020,AMTB,384751594.34137344
2022,AMTB,1026555234.305954
2020,AMTD,2774284800.0
2023,AMTD,243740739.7796631
2022,AMTD,471628407.1807861
2021,AMTD,1783468800.0
2021,AMTX,862753880.4073334
2022,AMTX,288843186.5987778
2023,AMTX,195865894.5010185
2020,AMTX,151029122.25050926
2020,AMWD,1217157956.188202
2021,AMWD,1013058543.5646056
2022,AMWD,679711587.4588013
2023,AMWD,1171750862.4588013
2023,AMWL,312242574.9097824
2022,AMWL,958077700.7217408
2021,AMWL,2431222099.2782598
2020,AMWL,7910145197.113037
2021,AMX,53632464300.29492
2022,AMX,50545933529.18555
2023,AMX,53154559186.30469
2020,AMX,36929665054.30762
2021,AMZN,1723923216596.422
2022,AMZN,1186002756608.0
2020,AMZN,1652390394634.7188
2023,AMZN,1334200652012.9453
2023,AN,6007430637.817383
2022,AN,4042120212.9821777
2021,AN,4831339476.763916
2020,AN,2100220068.1091309
2023,ANAB,542388380.3512573
2022,ANAB,770396904.9121857
2021,ANAB,819018601.3446808
2020,ANAB,445447050.0
2021,ANDE,1050331852.4007796
2020,ANDE,640732035.733223
2023,ANDE,1754868377.817154
2022,ANDE,1057145578.3929824
2021,ANEB,169862464.94636536
2022,ANEB,72612958.76340866
2023,ANEB,79225927.73122787
2022,ANET,35464731075.13623
2023,ANET,57782157517.634766
2021,ANET,26988884693.182617
2020,ANET,16251919083.408691
2021,ANF,1922091535.5579376
2022,ANF,794273794.7424889
2023,ANF,2879306264.4420624
2020,ANF,711526306.5879822
2020,ANGH,656279794.1768646
2021,ANGH,671619636.6462708
2022,ANGH,174074204.00340557
2023,ANGH,45419362.71836758
2022,ANGI,226117503.6549568
2021,ANGI,945861011.6958618
2023,ANGI,151767001.46198273
2020,ANGI,850815029.2396545
2023,ANGO,297035999.6748924
2020,ANGO,490048469.0507889
2021,ANGO,1054051169.701004
2022,ANGO,831375694.7982788
2020,ANIK,523655203.96881104
2021,ANIK,629747572.3201752
2022,ANIK,352161448.7110138
2023,ANIK,275662508.5821152
2023,ANIP,1221007634.8804474
2022,ANIP,675907401.1642456
2021,ANIP,690207875.5821228
2020,ANIP,593259101.7463684
2021,ANIX,153496214.38622475
2022,ANIX,158323142.455101
2023,ANIX,105226964.38622476
2020,ANIX,78196187.14821339
2023,ANL,468553500.0
2020,ANNX,3193920371.635437
2022,ANNX,652941701.8632889
2021,ANNX,1966221004.486084
2023,ANNX,249343428.91645432
2020,ANSS,28595518078.05786
2021,ANSS,29750769036.73096
2022,ANSS,19373608953.31726
2023,ANSS,26001881763.269043
2020,ANTE,52652704.9551487
2021,ANTE,149373425.9962082
2022,ANTE,37200278.63550186
2023,ANTE,13878566.409349442
2022,ANTX,518660886.9552612
2023,ANTX,479865789.7232056
2023,ANVS,123882457.01217651
2022,ANVS,178839797.5101471
2021,ANVS,414464500.0
2020,ANVS,62789739.25304413
2020,ANY,358649946.9909668
2021,ANY,862502293.9819336
2022,ANY,64179462.89691925
2023,ANY,27588456.89020157
2022,AOD,752777325.9234428
2023,AOD,797058353.9671898
2020,AOD,755746021.5549469
2021,AOD,997994118.8659668
2021,AOMR,394855011.1175537
2022,AOMR,279407133.32366943
2023,AOMR,198943477.7721405
2023,AON,69836971636.77979
2022,AON,57269341608.94776
2021,AON,60660612010.98633
2020,AON,43409337809.32617
2021,AORT,933806153.3546448
2022,AORT,579806046.3924408
2023,AORT,635105453.6075592
2020,AORT,773772916.2340164
2023,AOS,7932888340.522766
2020,AOS,6173130757.221222
2022,AOS,5827608439.651489
2021,AOS,7267044137.702942
2023,AOSL,865765828.427124
2022,AOSL,892458342.640686
2021,AOSL,910156656.349182
2020,AOSL,371954343.145752
2022,AOUT,112658548.88038637
2021,AOUT,315495297.13954926
2023,AOUT,125632898.56977464
2020,AOUT,167382073.56977463
2021,AP,94443206.16731644
2023,AP,52848011.29961014
2020,AP,66110246.23346329
2022,AP,73947025.34143925
2020,APA,3254283136.234497
2021,APA,7415468063.549011
2022,APA,11980457662.153564
2023,APA,14760387993.324097
2020,APAM,2420947872.0932007
2021,APAM,3290531493.786621
2022,APAM,1882503969.3328855
2023,APAM,2615792584.002685
2020,APCX,40774050.0
2021,APCX,31803757.833445072
2022,APCX,18620149.564808607
2023,APCX,89566998.57387543
2020,APD,60129233928.95508
2021,APD,52812835275.66528
2022,APD,49209863351.92871
2023,APD,61352754713.68408
2020,APDN,1592287302.8625488
2021,APDN,1110275351.4312744
2022,APDN,232766443.9289093
2023,APDN,249245487.8578186
2020,APEI,499010932.4537277
2023,APEI,88154466.33763313
2022,APEI,161793544.0773964
2021,APEI,453340547.80426025
2023,APG,7122867363.830566
2022,APG,3645216045.7458496
2020,APG,3908923954.2541504
2021,APG,5590063704.788208
2023,APGE,920038557.0453644
2022,APH,39564606034.76367
2020,APH,31366611846.41309
2021,APH,42796178610.65625
2023,APH,50149296790.81055
2021,API,2114970000.0
2022,API,264735908.34617612
2020,API,3134531366.6152954
2023,API,184512897.913456
2023,APLD,1343840160.6282349
2022,APLD,366110323.86911774
2020,APLE,2301144637.258148
2021,APLE,3774003479.836334
2023,APLE,3692997779.454468
2022,APLE,3384846793.4997864
2023,APLM,411837637.41493225
2022,APLM,1109597316.7800903
2021,APLS,4013407248.5198975
2022,APLS,8316618171.600342
2023,APLS,4631978751.480103
2020,APLS,3673680229.290009
2021,APLT,1906443643.810272
2023,APLT,285966541.0952568
2022,APLT,106806780.8214426
2020,APLT,2384202986.286164
2020,APM,98467485.19683838
2021,APM,94058497.4015808
2022,APM,42252840.0
2023,APM,8321972.785434723
2020,APO,24173647357.5271
2021,APO,34640203639.434814
2022,APO,26483331744.0
2023,APO,51121374492.81592
2020,APOG,458268008.6078644
2021,APOG,828567643.1694031
2022,APOG,838661486.7858887
2023,APOG,1033076480.178833
2021,APP,21497943535.88867
2022,APP,5789621372.009277
2023,APP,11870357488.03711
2022,APPF,2409439676.086426
2023,APPF,4202024204.345703
2021,APPF,2770211395.108032
2020,APPF,3262821147.8271484
2023,APPN,1876988355.1177976
2022,APPN,1680277065.3533936
2021,APPN,3807064117.912293
2020,APPN,2664656750.0
2020,APPS,3364886412.5061035
2023,APPS,621794819.6029663
2022,APPS,1481002144.317627
2021,APPS,7065850000.0
2023,APRE,22634726.305389404
2022,APRE,70614700.0
2021,APRE,555140163.4231567
2020,APRE,2613830346.307373
2023,APT,48493859.70497131
2020,APT,165147283.0163002
2022,APT,45253487.13121414
2021,APT,75199001.21312141
2020,APTO,108656400.0
2021,APTO,39478493.20893288
2022,APTO,10865640.431761742
2023,APTO,50706319.13647652
2020,APTV,21541132871.7041
2021,APTV,35001991486.81641
2022,APTV,18376221384.88769
2023,APTV,23164705539.55078
2022,APVO,1797894838.1652832
2020,APVO,4494737197.961426
2021,APVO,9131413435.107422
2023,APVO,195166230.15289307
2023,APWC,28862679.50847149
2020,APWC,25357926.39322281
2021,APWC,64941031.96611405
2022,APWC,32573596.88475132
2022,APXI,100290413.26587676
2023,APXI,108714019.04628754
2022,APYX,155551103.07064056
2021,APYX,479818028.2155991
2023,APYX,110860481.65194988
2020,APYX,163172770.3215599
2021,AQB,314674497.89871216
2020,AQB,346373882.10128784
2022,AQB,60383483.15759659
2023,AQB,18478429.21107292
2020,AQMS,124259498.10912324
2021,AQMS,282345937.45438385
2022,AQMS,102981250.38959885
2023,AQMS,154130878.38959885
2020,AQN,10568141329.582764
2021,AQN,11111323276.214785
2022,AQN,8367860957.526611
2023,AQN,4540580953.236694
2020,AQST,442095330.7368279
2021,AQST,397020740.15779495
2022,AQST,106539962.09213734
2023,AQST,139321491.39475822
2023,AQU,48217859.194755554
2021,AR,5850041654.384338
2023,AR,7893357602.032532
2020,AR,855269272.0
2022,AR,9495044167.791565
2023,ARAY,272745282.8688621
2020,ARAY,240657609.56287384
2021,ARAY,396082304.7814369
2022,ARAY,208569912.34970093
2023,ARBB,47058749.24361706
2021,ARBE,803455231.4123535
2022,ARBE,485471424.0
2023,ARBE,188524730.1469116
2021,ARBK,1018163200.0
2022,ARBK,246268216.7175293
2023,ARBK,63635200.0
2023,ARC,137534048.88722897
2022,ARC,97744321.58753872
2021,ARC,124737117.9922104
2020,ARC,37170727.06061602
2021,ARCB,1933500632.623291
2022,ARCB,1719744567.376709
2023,ARCB,2403575276.0803223
2020,ARCB,731029182.2753906
2020,ARCC,8239628729.174011
2021,ARCC,12815767824.545288
2022,ARCC,10640932165.998169
2023,ARCC,12273634612.907593
2020,ARCH,764914385.1203918
2021,ARCH,1670098982.9101562
2023,ARCH,3089458046.295166
2022,ARCH,2147015772.3770144
2022,ARCO,952533265.015602
2021,ARCO,668994545.0468063
2020,ARCO,532615686.7685318
2023,ARCO,1236071984.984398
2021,ARCT,1292076282.989502
2022,ARCT,400765395.7473755
2023,ARCT,690928189.3684387
2020,ARCT,1160110421.2631226
2020,ARDC,260554037.03212735
2021,ARDC,359770500.0686645
2022,ARDC,269251250.0
2023,ARDC,295603491.2586212
2023,ARDX,960546222.038269
2021,ARDX,310764972.34869003
2020,ARDX,1235997000.0
2022,ARDX,280159333.4712982
2021,ARE,33251188904.99878
2022,ARE,24522876367.06543
2023,ARE,17510092333.084106
2020,ARE,27165850853.45459
2022,AREB,75964498.44360352
2023,AREB,6416819.887161255
2020,AREC,116133600.0
2021,AREC,147102558.15410614
2022,AREC,206717813.90686035
2023,AREC,129295404.67739104
2023,AREN,126652054.20856476
2022,AREN,387649971.2882996
2021,AREN,247385765.8405304
2020,AREN,579403525.7423401
2021,ARES,14554521429.62036
2020,ARES,7726909293.223145
2022,ARES,12286853896.917604
2023,ARES,20402722817.70337
2020,ARGX,15697724019.058228
2021,ARGX,18058482600.0
2022,ARGX,21111082985.064697
2023,ARGX,29397655260.97412
2022,ARHS,376897240.1968002
2023,ARHS,497183590.1968002
2020,ARI,1098383158.720459
2021,ARI,1998690454.394043
2022,ARI,1148280192.7875977
2023,ARI,1401455206.8725586
2023,ARIS,305061640.0074005
2022,ARIS,390038754.9962997
2023,ARKO,827762661.0407829
2020,ARKO,1157710000.0
2021,ARKO,1169287144.1631317
2022,ARKO,1087089729.7468183
2023,ARKR,54927397.57507324
2022,ARKR,67001334.94995117
2021,ARKR,56585311.31256104
2020,ARKR,39141176.36260986
2023,ARL,236142238.1515503
2020,ARL,146498635.07080078
2021,ARL,212237285.54534912
2022,ARL,257139841.2322998
2023,ARLO,1029344939.0613556
2021,ARLO,640592308.7509155
2022,ARLO,463704882.6570511
2020,ARLO,525665486.8736267
2020,ARLP,348739639.7628784
2021,ARLP,1392033925.3444672
2022,ARLP,2932619751.148224
2023,ARLP,2885236947.933197
2023,ARM,56088960479.73633
2023,ARMK,6600490967.320007
2020,ARMK,4903679327.491333
2021,ARMK,6196926916.750549
2022,ARMK,5934735654.904541
2023,ARMN,384982916.765213
2020,ARMN,805581000.0
2021,ARMN,644464791.9130325
2022,ARMN,454008499.7634888
2020,ARMP,115424091.0704136
2023,ARMP,108549300.0
2022,ARMP,152692674.4084835
2021,ARMP,130982817.85917282
2021,AROC,1401687746.9124146
2023,AROC,2215243766.267334
2022,AROC,1128719422.0534668
2020,AROC,853482293.1199951
2023,AROW,284790561.6596222
2022,AROW,482236408.8935852
2021,AROW,558189860.8551025
2020,AROW,397641371.1746216
2021,ARQ,263804115.48800468
2020,ARQ,167612631.6377163
2022,ARQ,112705047.7874279
2023,ARQ,73485340.81885815
2023,ARQQ,101484687.5
2021,ARQQ,3423189375.0
2022,ARQQ,960266875.0
2021,ARQT,2792525918.6553955
2022,ARQT,2233787081.3446045
2023,ARQT,620691203.3114433
2020,ARQT,3424906210.8192444
2020,ARR,2247493593.6584477
2021,ARR,2602428227.105713
2022,ARR,1187442378.6026
2023,ARR,1036269000.0
2023,ARRY,3371238021.137237
2022,ARRY,2518933068.408966
2021,ARRY,2813669589.546204
2020,ARTL,48076592.9775238
2021,ARTL,38296659.7612381
2022,ARTL,11135565.15390873
2023,ARTL,4712442.123126984
2020,ARTNA,318114816.03206635
2021,ARTNA,359336561.46224976
2022,ARTNA,453006963.1446457
2023,ARTNA,395298494.7012711
2021,ARTW,18307970.067982677
2022,ARTW,9280772.017643452
2023,ARTW,11917930.516347883
2020,ARTW,11664357.758173944
2020,ARVN,1620781588.459473
2021,ARVN,5641500550.229736
2022,ARVN,3054153906.26355
2023,ARVN,1348248563.540527
2023,ARW,6630731494.898987
2022,ARW,4880925927.258301
2020,ARW,4164590965.887451
2021,ARW,5945104266.471863
2020,ARWR,5353004070.720673
2021,ARWR,7760985487.937927
2022,ARWR,4108610655.155182
2023,ARWR,3340344154.3293
2020,ASA,410114868.0728912
2021,ASA,364386199.2263794
2022,ASA,241702441.849041
2023,ASA,257134365.52829745
2022,ASAI,4361841854.976196
2023,ASAI,3293691127.6450195
2021,ASAI,4713385543.64502
2020,ASAN,4109126291.1453247
2021,ASAN,14815682997.49756
2022,ASAN,3171731874.687195
2023,ASAN,2612434103.801728
2023,ASB,2581916065.222656
2020,ASB,1803403684.4086916
2021,ASB,3177966751.947754
2022,ASB,3030091907.847168
2020,ASC,148956449.60579872
2022,ASC,382014725.78840256
2023,ASC,544360526.5768051
2021,ASC,173643058.99033546
2020,ASG,363841598.3579636
2021,ASG,481834781.2606812
2022,ASG,297770208.52622986
2023,ASG,297168667.44213104
2020,ASGI,417321136.5348816
2021,ASGI,502367545.6924439
2022,ASGI,396499806.4613342
2023,ASGI,405826269.6155548
2020,ASGN,2847488061.523437
2021,ASGN,5068671972.65625
2023,ASGN,3659264013.671875
2022,ASGN,4048576123.046875
2023,ASH,3988589606.902313
2022,ASH,4637565602.609253
2021,ASH,4325446338.459778
2020,ASH,3396328089.779663
2023,ASIX,830236929.9619675
2022,ASIX,857484049.2393494
2021,ASIX,1055657033.7409972
2020,ASIX,342059431.4389229
2023,ASLE,794917039.6733284
2022,ASLE,986463390.712738
2020,ASLE,544842739.8218155
2021,ASLE,904524100.0
2020,ASM,133753943.3684616
2023,ASM,70254593.26307678
2022,ASM,68903544.63153839
2021,ASM,112137141.10519218
2020,ASMB,1251852069.053955
2021,ASMB,264990574.94918823
2022,ASMB,124880622.73651125
2023,ASMB,67770582.73651123
2023,ASML,231461101440.4297
2020,ASML,144209291870.1172
2021,ASML,292977246240.2344
2022,ASML,163315622399.90234
2020,ASND,9222225365.698242
2021,ASND,9525210119.525146
2022,ASND,6170859031.661987
2023,ASND,5595963819.5251465
2022,ASNS,52657412.5
2023,ASNS,6619789.143480063
2023,ASO,3323487554.184723
2021,ASO,2813750204.184723
2022,ASO,2965616769.456482
2023,ASPI,63352554.2050302
2021,ASPN,3546547107.580261
2020,ASPN,844048936.497757
2022,ASPN,710696945.7031403
2023,ASPN,662906055.0044861
2020,ASPS,343481168.0683136
2021,ASPS,267844827.1024704
2022,ASPS,355409468.6925888
2023,ASPS,108168102.2585392
2023,ASR,6807395736.00769
2022,ASR,5434889799.27063
2021,ASR,5180835000.0
2020,ASR,3146078273.620605
2020,ASRT,255499414.36433792
2021,ASRT,86755398.50027561
2022,ASRT,216411810.1816177
2023,ASRT,244059130.5448532
2020,ASRV,44590429.1728735
2021,ASRV,63335391.8782711
2022,ASRV,62773339.21229839
2023,ASRV,43776146.57540321
2023,ASST,5459750.7896232605
2020,ASTC,86788230.0
2021,ASTC,53604495.0
2022,ASTC,22462835.67542076
2023,ASTC,17187473.649158478
2023,ASTE,1074136279.9163818
2020,ASTE,1230617382.900238
2021,ASTE,1226900317.3118591
2022,ASTE,711150726.1768341
2020,ASTH,818587872.3686218
2021,ASTH,4154538799.249268
2022,ASTH,1779538800.0
2023,ASTH,1407660837.4061584
2022,ASTI,93133950000.0
2023,ASTI,183197550.0
2023,ASTL,708036419.8598862
2021,ASTL,1095374007.6637268
2022,ASTL,670552125.9579659
2022,ASTS,1190585127.642395
2020,ASTS,1660552939.116211
2021,ASTS,1784228683.116211
2023,ASTS,626623761.736908
2020,ASUR,199757905.046463
2021,ASUR,238386586.0557556
2022,ASUR,151339754.4488907
2023,ASUR,250292681.0092926
2020,ASX,8529398677.498962
2021,ASX,16964635045.10144
2022,ASX,10783888665.043455
2023,ASX,16251472199.420288
2023,ASYS,108347254.37278748
2020,ASYS,69529930.10158539
2021,ASYS,162520888.3392334
2022,ASYS,120859800.0
2022,ATAI,555414706.8784637
2023,ATAI,216460713.91897583
2021,ATAI,2481747321.918976
2023,ATAT,2130709793.1194303
2021,ATCH,122683724.75128174
2022,ATCH,122808267.72384644
2023,ATCH,132647875.24871826
2020,ATEC,932654381.2465668
2021,ATEC,1712207341.0606384
2022,ATEC,1227620367.851257
2023,ATEC,1821766237.5068665
2023,ATEK,119903781.02989195
2022,ATEK,109782034.72709656
2023,ATEN,1110207403.1556244
2022,ATEN,980203127.7332152
2021,ATEN,988875019.914505
2020,ATEN,467294831.901947
2022,ATER,10650136.88190937
2020,ATER,70857765.0
2021,ATER,93016919.94472504
2023,ATER,2808544.0724247694
2023,ATEX,583504808.3946228
2021,ATEX,1128704374.1867063
2022,ATEX,664206278.6987305
2020,ATEX,608235890.9759521
2020,ATGE,924907726.5060424
2021,ATGE,1425051389.7590635
2022,ATGE,1373793238.7550354
2023,ATGE,1615007872.4899292
