Ticker,Year,Beta,Current Assets,Cash And Cash Equivalents,Current Liabilities,Total Liabilities Net Minority Interest,Depreciation And Amortization,Capital Expenditure,Net Income,Interest Expense,Tax Rate For Calcs
AIHS,2020,-1.246755877229349,10893006.0,4340529.0,16778944.0,19730709.0,591587.0,-2318762.0,-10360058.0,46518.0,0.25
AIM,2020,-0.1962039159962413,40310000.0,38501000.0,1102000.0,3290000.0,792000.0,-365000.0,-14400000.0,672000.0,0.0
AIN,2020,0.9600182917309762,717276000.0,241316000.0,190863000.0,730071000.0,72705000.0,-42390000.0,98589000.0,16332000.0,0.301
AIOT,2020,1.2914965802665377,87910000.0,26452000.0,44288000.0,85007000.0,8425000.0,-3373000.0,-9007000.0,4467000.0,0.27
AIR,2020,1.553710858992052,937000000.0,51800000.0,336800000.0,565300000.0,36300000.0,-11300000.0,35800000.0,5000000.0,0.282
AIRG,2020,0.12699919816319827,45433000.0,38173000.0,6856000.0,7185000.0,1092000.0,-727000.0,-3279000.0,,0.27
AIRI,2020,-0.31623710831716406,43611000.0,2505000.0,27327000.0,42668000.0,3052000.0,-3797000.0,1096000.0,1491000.0,0.27
AIRT,2020,0.8217359374231593,105774000.0,10996000.0,28179000.0,119438000.0,3107000.0,-6005000.0,-7277000.0,4352000.0,0.288
AIRTP,2020,0.16531446862284505,105774000.0,10996000.0,28179000.0,119438000.0,3107000.0,-6005000.0,-7277000.0,4352000.0,0.288
AIT,2020,1.0135899573238025,1196575000.0,257745000.0,427700000.0,1339261000.0,55145000.0,-15852000.0,144757000.0,30807000.0,0.182
AIV,2020,-3.3463498926986395,356115000.0,289582000.0,76703000.0,1277138000.0,77965000.0,-23889000.0,-5041000.0,27512000.0,0.27
AJG,2020,0.5916597445027633,11124200000.0,664600000.0,10135000000.0,16098700000.0,562400000.0,-99300000.0,818800000.0,196400000.0,0.014697
AKAM,2020,0.9708448593840725,1929531000.0,352917000.0,758170000.0,3512834000.0,478389000.0,-731872000.0,557054000.0,69120000.0,0.075
AKBA,2020,1.5570983587093727,371437000.0,228698000.0,187146000.0,396521000.0,34692000.0,-317000.0,-384841000.0,8871000.0,0.0
AKR,2020,1.5957764980462266,214647000.0,18699000.0,238347000.0,2080865000.0,147229000.0,,-8976000.0,69671000.0,0.27
AKRO,2020,0.545694554974139,271345000.0,187242000.0,13111000.0,14627000.0,17000.0,-148000.0,-79207000.0,,0.0
AKTS,2020,0.5899454425433269,93196000.0,88322000.0,7265000.0,7584000.0,4883000.0,-12440000.0,-44156000.0,5130000.0,0.0
AL,2020,1.8850242414841074,1757767000.0,1734155000.0,635388000.0,19142834000.0,780691000.0,-2678223000.0,516264000.0,43025000.0,0.202
ALAR,2020,0.791942886112879,12559000.0,11017000.0,4734000.0,6757000.0,1363000.0,-141000.0,-7845000.0,152000.0,0.030404
